tf_id,NDVI_median,NDVI_sd,GBNDVI_median,GBNDVI_sd,EVI2_median,EVI2_sd,GLI_median,GLI_sd,MNDVI_median,MNDVI_sd,NDBI_median,NDBI_sd
301,0.5874431537743966,0.20782130397219423,0.36295289727215263,0.2273324115123248,0.3885089672802661,0.1867048440948142,0.16623912872228813,0.1278952660979868,0.3446107211943179,0.19951238696099782,-0.15541341778283096,0.15341282089157687
303,0.7039056402344467,0.1788496018169621,0.4732399935183067,0.21557347237356209,0.5182277534616315,0.18743880554967787,0.2136339438800889,0.09334726658545511,0.46734380510659784,0.16318941231331602,-0.23770244198872098,0.1282503210567849
304,0.7517988723187682,0.16124441528993974,0.5413956372221098,0.18943856806399711,0.5876715940855762,0.18792698693921384,0.23692145744897597,0.11138482492192402,0.5424660671574841,0.1552551545629472,-0.30716224247008617,0.1241307478757834
305,0.5173580321844294,0.2413105674471672,0.33332550062307265,0.26736871845013493,0.30348410330494985,0.17187841170721524,0.11789382436508439,0.09624570441711236,0.2893015882767015,0.2063745907449276,-0.11480345965253776,0.1526210471344848
307,0.5259542721367854,0.19182940299676676,0.3083327857747025,0.21403526923528665,0.2860218770995565,0.15001053334674552,0.09468636350551919,0.07840284982453456,0.2729826818989745,0.1869797076226855,-0.08588759787391174,0.13485924966034904
308,0.6107778862594173,0.15670494734886162,0.40858779411602103,0.1661839445021738,0.384904150992148,0.13620405641057715,0.14193030137036416,0.0816449415963305,0.3458624570708068,0.15269827372970926,-0.1265671776730078,0.11473538767968243
309,0.5921005385240401,0.17503846808747756,0.3664588055942687,0.20508321440439703,0.35006280604675255,0.15080108769044906,0.15017071183800446,0.08451132184959305,0.3388562169668993,0.144514310302326,-0.1278301855034702,0.10864925249390593
313,0.6541909327862141,0.2019173754696349,0.44163020086467836,0.22465320196285943,0.4819704645562118,0.18751953402494934,0.19415861726064218,0.09343809952013889,0.4237059282520131,0.1824871845814329,-0.1920617895844975,0.13202468405706475
315,0.6075686619927335,0.183286314563683,0.40796785115891115,0.19775171078941925,0.33967623728552265,0.1488389571939511,0.12831089722551703,0.08012136724628847,0.3040364987912708,0.19078604981291994,-0.11070560600182064,0.14301495025632038
316,0.49078414805272297,0.19729798147239766,0.24732120772991228,0.21503333420452286,0.27682915032423167,0.17130965375725357,0.07998135093258658,0.08063149584711433,0.22850811468260712,0.20490329180766434,-0.08346961518470025,0.1680783695851652
317,0.7362102887561467,0.10178277639467871,0.517212335061176,0.11886517673782133,0.4760089481157239,0.13615672713763152,0.20585818892194652,0.07239392388867305,0.5351210574371584,0.11740246955283007,-0.2858402348696264,0.12788319789093314
318,0.5087514518584862,0.16039352123687173,0.2884470013914366,0.18375002850239616,0.32154495912065634,0.14074252123787198,0.08530804125920752,0.06508484724357887,0.2579629426408933,0.13584804392555697,-0.07392064807787499,0.11330159459579872
319,0.3314500279896587,0.1729301799416532,0.17310290974836928,0.15811980108971518,0.18415500028234677,0.10247182826512359,0.047002770452651825,0.06161763203176578,0.1421808515963965,0.13312758922572515,-0.004295763957492364,0.08807252017587827
320,0.7442959354599834,0.11222820501142063,0.5304060953216492,0.11607710131944007,0.546871465615025,0.12645461194995122,0.19647590853057753,0.060810019538384615,0.5445628039762509,0.11413825882009598,-0.284363758668427,0.1018796900204157
321,0.5303766388153828,0.18784360496921526,0.3152231149947701,0.21489579400249476,0.3622499845111129,0.16599608488871015,0.1212498954920603,0.07786236226537879,0.31743037344295433,0.17787831611676772,-0.15050804198905518,0.13864530521118262
323,0.5693176594202097,0.1626081411008437,0.3465453395693316,0.17515214347446104,0.37026352651899946,0.13965765376294365,0.1182989162264101,0.07292570377093492,0.29549387156259055,0.13926383957264646,-0.10040299292693666,0.10410792020537472
324,0.6285760909733202,0.15935491815973868,0.40802664500357716,0.17888110585165218,0.4601401501042635,0.1935074262367038,0.17471132814050191,0.09524734629002825,0.39570267375058477,0.18132806377661756,-0.1870389228360319,0.1340821523359246
326,0.5444041186809683,0.1949704468575718,0.2974754101564268,0.20767446183848726,0.3947310606007063,0.18808425530646816,0.10726670640762839,0.0707211492343742,0.37120101364919955,0.19008681062781252,-0.19981449091611353,0.15433190005265557
327,0.5317167270160852,0.25616378612993385,0.31804752727087804,0.28039586555647217,0.32872877044083976,0.20290508120532272,0.12915022936551154,0.10174617681560849,0.3053705475836077,0.21090881771796335,-0.12818299433417985,0.15682363897233634
328,0.5662646651298702,0.15346218514550808,0.40185696262100556,0.16118493110084972,0.36834929885158607,0.1582257089002412,0.13975104645267078,0.08389443006439239,0.3348228498785799,0.17007169689311924,-0.1414298878638858,0.13991054900261676
